,question,entity,easting,northing,wikipedia
63,https://id.parliament.uk/JGvnhrap,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
64,https://id.parliament.uk/P47fgt5B,North_Yorkshire,443623.648868614,474745.862581493,https://en.wikipedia.org/wiki/North_Yorkshire
65,https://id.parliament.uk/Qw4u3RJw,Essex,578421.367844781,208857.886884865,https://en.wikipedia.org/wiki/Essex
66,https://id.parliament.uk/sR6rSTGc,Huddersfield,414654.452438747,416521.510993547,https://en.wikipedia.org/wiki/Huddersfield
67,https://id.parliament.uk/sR6rSTGc,West_Yorkshire,422078.707592887,428232.624283501,https://en.wikipedia.org/wiki/West_Yorkshire
68,https://id.parliament.uk/WIxMXpep,Essex,578421.367844781,208857.886884865,https://en.wikipedia.org/wiki/Essex
69,https://id.parliament.uk/wynawfBc,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
70,https://id.parliament.uk/kZnL8OzU,Battersea,527620.93376289,176157.441008094,https://en.wikipedia.org/wiki/Battersea
71,https://id.parliament.uk/CKPbbNJQ,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
72,https://id.parliament.uk/E0SQEH7z,National_Oceanography_Centre,442661.129351817,110549.555866895,https://en.wikipedia.org/wiki/National_Oceanography_Centre
73,https://id.parliament.uk/QvfAphUK,College_of_Policing,438142.135416285,273128.531641789,https://en.wikipedia.org/wiki/College_of_Policing
74,https://id.parliament.uk/lhj0JoGl,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
75,https://id.parliament.uk/RFIP6ATb,Essex,578421.367844781,208857.886884865,https://en.wikipedia.org/wiki/Essex
76,https://id.parliament.uk/oOHEp4rz,Battersea,527620.93376289,176157.441008094,https://en.wikipedia.org/wiki/Battersea
77,https://id.parliament.uk/VOaJd3b4,Holborn,530976.889890239,181851.041509785,https://en.wikipedia.org/wiki/Holborn
78,https://id.parliament.uk/zpSBd4IA,Shrewsbury,349154.056586225,312526.186133308,https://en.wikipedia.org/wiki/Shrewsbury
79,https://id.parliament.uk/zpSBd4IA,Shrewsbury,349154.056586225,312526.186133308,https://en.wikipedia.org/wiki/Shrewsbury
80,https://id.parliament.uk/cmOf9mhk,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
81,https://id.parliament.uk/ilso1hdQ,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain
82,https://id.parliament.uk/a3SNIK2M,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
83,https://id.parliament.uk/jcZOOyFY,"Robertson_Barracks,_Norfolk",600444.784743032,318612.936377936,"https://en.wikipedia.org/wiki/Robertson_Barracks,_Norfolk"
84,https://id.parliament.uk/jcZOOyFY,Norfolk,599550.095133347,312394.12558793,https://en.wikipedia.org/wiki/Norfolk
85,https://id.parliament.uk/z5dPkTfM,"Robertson_Barracks,_Norfolk",600444.784743032,318612.936377936,"https://en.wikipedia.org/wiki/Robertson_Barracks,_Norfolk"
86,https://id.parliament.uk/z5dPkTfM,Norfolk,599550.095133347,312394.12558793,https://en.wikipedia.org/wiki/Norfolk
87,https://id.parliament.uk/791GButJ,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
88,https://id.parliament.uk/1ZwmzjIs,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
89,https://id.parliament.uk/MUmK8jfT,Southport,333645.605471134,417246.953589285,https://en.wikipedia.org/wiki/Southport
90,https://id.parliament.uk/PKzyKzHG,Liverpool_City_Region,335140.170900075,389908.985853757,https://en.wikipedia.org/wiki/Liverpool_City_Region
91,https://id.parliament.uk/FjPWTrhr,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
92,https://id.parliament.uk/YM80RDLv,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
93,https://id.parliament.uk/eIPt42gK,English_Channel,400096.103587813,33330.4011044424,https://en.wikipedia.org/wiki/English_Channel
94,https://id.parliament.uk/g50qdRHY,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
95,https://id.parliament.uk/8kWXGOpu,English_Channel,400096.103587813,33330.4011044424,https://en.wikipedia.org/wiki/English_Channel
96,https://id.parliament.uk/xxACE3tQ,English_Channel,400096.103587813,33330.4011044424,https://en.wikipedia.org/wiki/English_Channel
97,https://id.parliament.uk/LsWdoSLg,Liverpool_City_Region,335140.170900075,389908.985853757,https://en.wikipedia.org/wiki/Liverpool_City_Region
98,https://id.parliament.uk/GCWwZ6lC,Tooting,527668.484747891,171485.176553007,https://en.wikipedia.org/wiki/Tooting
99,https://id.parliament.uk/aDUCB9qi,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom
100,https://id.parliament.uk/GvIVBE8c,HM_Prison_Wandsworth,526728.635699034,173925.158213104,https://en.wikipedia.org/wiki/HM_Prison_Wandsworth
101,https://id.parliament.uk/jFuUnkmI,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
102,https://id.parliament.uk/AV1R93Pg,National_Cyber_Security_Centre_(Ireland),116782.669826722,390144.965280015,https://en.wikipedia.org/wiki/National_Cyber_Security_Centre_(Ireland)
103,https://id.parliament.uk/7ZiphIAU,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
104,https://id.parliament.uk/QQdQjeC3,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
105,https://id.parliament.uk/qmXOH55b,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick
106,https://id.parliament.uk/X26eFfny,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency)
107,https://id.parliament.uk/Aent0oGb,Lower_Thames_Crossing,567887.70061699,175011.257371836,https://en.wikipedia.org/wiki/Lower_Thames_Crossing
108,https://id.parliament.uk/Aent0oGb,Amesbury,415476.768064524,141551.935940974,https://en.wikipedia.org/wiki/Amesbury
109,https://id.parliament.uk/Aent0oGb,Chelmsford,571365.065793479,206386.336356766,https://en.wikipedia.org/wiki/Chelmsford
110,https://id.parliament.uk/aE4HyNp2,HM_Treasury,530040.731278165,179745.509299765,https://en.wikipedia.org/wiki/HM_Treasury
111,https://id.parliament.uk/vxQLXniE,Sefton_Central_(UK_Parliament_constituency),334794.297723871,403377.423779774,https://en.wikipedia.org/wiki/Sefton_Central_(UK_Parliament_constituency)
112,https://id.parliament.uk/DBHZz9KB,HM_Prison_Wandsworth,526728.635699034,173925.158213104,https://en.wikipedia.org/wiki/HM_Prison_Wandsworth
113,https://id.parliament.uk/eIbkTOTy,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
114,https://id.parliament.uk/CW8tZSx6,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
115,https://id.parliament.uk/vCsNefyu,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
116,https://id.parliament.uk/eliqrOkM,Uxbridge,505663.571020053,183486.765903445,https://en.wikipedia.org/wiki/Uxbridge
117,https://id.parliament.uk/eliqrOkM,South_Ruislip,511500.015200836,185499.65444728,https://en.wikipedia.org/wiki/South_Ruislip
118,https://id.parliament.uk/vVQ3AcfL,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
119,https://id.parliament.uk/iGNnKsA7,Coventry_North_East_(UK_Parliament_constituency),436133.072368064,281467.436686265,https://en.wikipedia.org/wiki/Coventry_North_East_(UK_Parliament_constituency)
120,https://id.parliament.uk/iGNnKsA7,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry
121,https://id.parliament.uk/iGNnKsA7,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county)
122,https://id.parliament.uk/xD2n1ZHp,Edinburgh,325843.163665087,674005.841635622,https://en.wikipedia.org/wiki/Edinburgh
123,https://id.parliament.uk/mFqoLYzo,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
124,https://id.parliament.uk/S6gIL9St,Zafferano,527976.871972932,179388.681911271,https://en.wikipedia.org/wiki/Zafferano
125,https://id.parliament.uk/qHj7DOFX,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
126,https://id.parliament.uk/NN550LKP,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
127,https://id.parliament.uk/kVDRcWoO,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick
128,https://id.parliament.uk/KXavvoOW,Royal_College_of_Nursing,528755.991269478,181319.574193111,https://en.wikipedia.org/wiki/Royal_College_of_Nursing
129,https://id.parliament.uk/qsXOu8iF,Bristol,358579.3512843,172906.059766189,https://en.wikipedia.org/wiki/Bristol
130,https://id.parliament.uk/seydSHCn,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
131,https://id.parliament.uk/IZuZqJdY,Parliament_of_the_United_Kingdom,530264.992786741,179500.878758159,https://en.wikipedia.org/wiki/Parliament_of_the_United_Kingdom
132,https://id.parliament.uk/e3TnauiT,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick
133,https://id.parliament.uk/5YQ8npt9,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick
134,https://id.parliament.uk/c7O2xMSV,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
135,https://id.parliament.uk/c7O2xMSV,Uxbridge,505663.571020053,183486.765903445,https://en.wikipedia.org/wiki/Uxbridge
136,https://id.parliament.uk/c7O2xMSV,South_Ruislip,511500.015200836,185499.65444728,https://en.wikipedia.org/wiki/South_Ruislip
137,https://id.parliament.uk/Q8MhX9bL,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
138,https://id.parliament.uk/Q8MhX9bL,Stratford-upon-Avon,420167.337785982,254989.309355135,https://en.wikipedia.org/wiki/Stratford-upon-Avon
139,https://id.parliament.uk/dm20E6LA,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry
140,https://id.parliament.uk/dm20E6LA,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county)
141,https://id.parliament.uk/9DsD1NXr,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
142,https://id.parliament.uk/u9jADyiy,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
143,https://id.parliament.uk/0dBonNMF,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat
144,https://id.parliament.uk/lWUFEuc4,Glasgow_East_(UK_Parliament_constituency),265706.829587931,664569.271173855,https://en.wikipedia.org/wiki/Glasgow_East_(UK_Parliament_constituency)
145,https://id.parliament.uk/JkR4vcCb,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry
146,https://id.parliament.uk/vHIy81fj,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick
147,https://id.parliament.uk/6NrsmDqs,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
148,https://id.parliament.uk/6NrsmDqs,Newcastle_upon_Tyne,425058.859830992,565113.403916087,https://en.wikipedia.org/wiki/Newcastle_upon_Tyne
149,https://id.parliament.uk/6NrsmDqs,Edinburgh,325843.163665087,674005.841635622,https://en.wikipedia.org/wiki/Edinburgh
150,https://id.parliament.uk/6NrsmDqs,Darlington_F.C.,428317.328146789,512768.91659376,https://en.wikipedia.org/wiki/Darlington_F.C.
151,https://id.parliament.uk/6NrsmDqs,Leeds,430159.438640699,433562.472685,https://en.wikipedia.org/wiki/Leeds
152,https://id.parliament.uk/qfah36Um,HM_Prison_Wandsworth,526728.635699034,173925.158213104,https://en.wikipedia.org/wiki/HM_Prison_Wandsworth
153,https://id.parliament.uk/GJDuaFmT,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
154,https://id.parliament.uk/PqmRXyjC,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
155,https://id.parliament.uk/q7mKPSNC,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
156,https://id.parliament.uk/d6BpXibz,Blackpool_North_railway_station,331022.137348206,436680.428109158,https://en.wikipedia.org/wiki/Blackpool_North_railway_station
157,https://id.parliament.uk/d6BpXibz,Cleveleys,331730.907019977,443257.737631018,https://en.wikipedia.org/wiki/Cleveleys
158,https://id.parliament.uk/ihPEpuzR,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
159,https://id.parliament.uk/ihPEpuzR,"Stratford,_London",538613.780188071,184490.80281932,"https://en.wikipedia.org/wiki/Stratford,_London"
160,https://id.parliament.uk/jsIjejZw,RAF_Halton,487266.515616355,211089.979433414,https://en.wikipedia.org/wiki/RAF_Halton
161,https://id.parliament.uk/8RfmHVj7,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
162,https://id.parliament.uk/8RfmHVj7,London_Stansted_Airport,553918.877190788,223075.992424272,https://en.wikipedia.org/wiki/London_Stansted_Airport
163,https://id.parliament.uk/8RfmHVj7,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
164,https://id.parliament.uk/ymw4BOWO,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
165,https://id.parliament.uk/iRIpwS9A,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
166,https://id.parliament.uk/v2Qh46L3,Hounslow,512974.190267233,175455.283371097,https://en.wikipedia.org/wiki/Hounslow
167,https://id.parliament.uk/v2Qh46L3,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
168,https://id.parliament.uk/J2XuWyVT,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry
169,https://id.parliament.uk/aDlQWBKz,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
170,https://id.parliament.uk/aDlQWBKz,Office_for_National_Statistics,328820.179859686,185811.595714857,https://en.wikipedia.org/wiki/Office_for_National_Statistics
171,https://id.parliament.uk/k2xHsQyg,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
172,https://id.parliament.uk/VCZA8ZHt,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside
173,https://id.parliament.uk/Gh5imIsw,Birmingham,406718.817058306,286901.644467678,https://en.wikipedia.org/wiki/Birmingham
174,https://id.parliament.uk/Gh5imIsw,Selly_Oak,404100.316704616,282300.368149235,https://en.wikipedia.org/wiki/Selly_Oak
175,https://id.parliament.uk/QFpmZ1AK,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
176,https://id.parliament.uk/fYe98gfq,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
177,https://id.parliament.uk/JWfJWEPC,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
178,https://id.parliament.uk/KnOSxrEj,Brighton,531289.110198692,104018.298244422,https://en.wikipedia.org/wiki/Brighton
179,https://id.parliament.uk/KnOSxrEj,Hove,528552.041993163,105548.472750481,https://en.wikipedia.org/wiki/Hove
180,https://id.parliament.uk/fHcoqekP,Whitehaven,297540.052058401,518128.271580164,https://en.wikipedia.org/wiki/Whitehaven
181,https://id.parliament.uk/fHcoqekP,Cumbria,319145.620060072,512349.973593438,https://en.wikipedia.org/wiki/Cumbria
182,https://id.parliament.uk/JUBkURSi,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
183,https://id.parliament.uk/JUBkURSi,East_Midlands_Hub_railway_station,448473.248432136,335428.29308122,https://en.wikipedia.org/wiki/East_Midlands_Hub_railway_station
184,https://id.parliament.uk/LV2EbHLW,Coventry_North_East_(UK_Parliament_constituency),436133.072368064,281467.436686265,https://en.wikipedia.org/wiki/Coventry_North_East_(UK_Parliament_constituency)
185,https://id.parliament.uk/LV2EbHLW,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry
186,https://id.parliament.uk/LV2EbHLW,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county)
187,https://id.parliament.uk/7y6Kf65b,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
188,https://id.parliament.uk/FGdgAAjB,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
189,https://id.parliament.uk/FGdgAAjB,Manchester,383819.201830749,398108.113968733,https://en.wikipedia.org/wiki/Manchester
190,https://id.parliament.uk/FGdgAAjB,Birmingham,406718.817058306,286901.644467678,https://en.wikipedia.org/wiki/Birmingham
191,https://id.parliament.uk/r1eF51ax,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency)
192,https://id.parliament.uk/r1eF51ax,House_of_Commons_of_the_United_Kingdom,530267.582082805,179550.40181962,https://en.wikipedia.org/wiki/House_of_Commons_of_the_United_Kingdom
193,https://id.parliament.uk/r1eF51ax,House_of_Commons_of_the_United_Kingdom,530267.582082805,179550.40181962,https://en.wikipedia.org/wiki/House_of_Commons_of_the_United_Kingdom
194,https://id.parliament.uk/0h11o9T7,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
195,https://id.parliament.uk/07lZRnwa,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
196,https://id.parliament.uk/2W52wgsa,Priory_Hospital,521525.821052235,175190.458773758,https://en.wikipedia.org/wiki/Priory_Hospital
197,https://id.parliament.uk/FZM97q98,Merthyr_Tydfil,304954.836368146,205820.809138266,https://en.wikipedia.org/wiki/Merthyr_Tydfil
198,https://id.parliament.uk/FZM97q98,Rhymney,311545.004447382,207480.604873165,https://en.wikipedia.org/wiki/Rhymney
199,https://id.parliament.uk/HJHktMp4,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside
200,https://id.parliament.uk/73Ju9a6I,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
