,question,entity,easting,northing,wikipedia
113,https://id.parliament.uk/zg3SIAiX,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
114,https://id.parliament.uk/PsfrnFTX,Feltham,510661.075696026,173490.835934284,https://en.wikipedia.org/wiki/Feltham
115,https://id.parliament.uk/PsfrnFTX,Heston,512664.945686838,177495.62797663,https://en.wikipedia.org/wiki/Heston
116,https://id.parliament.uk/PsfrnFTX,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
117,https://id.parliament.uk/73GPKdhC,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
118,https://id.parliament.uk/2fjnNT73,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
119,https://id.parliament.uk/BOz17mZv,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
120,https://id.parliament.uk/l8m0eYFE,Medway,576821.469319011,168723.282415272,https://en.wikipedia.org/wiki/Medway
121,https://id.parliament.uk/UdPkmBMl,Parliament_of_the_United_Kingdom,530264.992786741,179500.878758159,https://en.wikipedia.org/wiki/Parliament_of_the_United_Kingdom
122,https://id.parliament.uk/gtbFbp1h,Medway,576821.469319011,168723.282415272,https://en.wikipedia.org/wiki/Medway
123,https://id.parliament.uk/gtbFbp1h,"Ashford,_Kent",600668.611578541,142491.361291714,"https://en.wikipedia.org/wiki/Ashford,_Kent"
124,https://id.parliament.uk/7Od5vlwh,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom
125,https://id.parliament.uk/v3o4X1rd,Hunterston_B_nuclear_power_station,218580.604374969,651416.209351257,https://en.wikipedia.org/wiki/Hunterston_B_nuclear_power_station
126,https://id.parliament.uk/7qphs64y,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
127,https://id.parliament.uk/7qphs64y,Northwich,365541.663908089,373680.474072212,https://en.wikipedia.org/wiki/Northwich
128,https://id.parliament.uk/cujXLUjK,Slough,498082.779241162,179773.798368362,https://en.wikipedia.org/wiki/Slough
129,https://id.parliament.uk/Nsf3ntnz,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
130,https://id.parliament.uk/Nsf3ntnz,Northwich,365541.663908089,373680.474072212,https://en.wikipedia.org/wiki/Northwich
131,https://id.parliament.uk/HUXF2VKD,Parliament_of_the_United_Kingdom,530264.992786741,179500.878758159,https://en.wikipedia.org/wiki/Parliament_of_the_United_Kingdom
132,https://id.parliament.uk/n8sm5Kj4,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
133,https://id.parliament.uk/N5tNT2fc,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
134,https://id.parliament.uk/IJsUXv0C,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
135,https://id.parliament.uk/IJsUXv0C,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
136,https://id.parliament.uk/FcCkED7M,Parliament_of_the_United_Kingdom,530264.992786741,179500.878758159,https://en.wikipedia.org/wiki/Parliament_of_the_United_Kingdom
137,https://id.parliament.uk/EWpv4WVM,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
138,https://id.parliament.uk/EWpv4WVM,Northwich,365541.663908089,373680.474072212,https://en.wikipedia.org/wiki/Northwich
139,https://id.parliament.uk/qOlDMefS,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
140,https://id.parliament.uk/oQavYSik,Medway,576821.469319011,168723.282415272,https://en.wikipedia.org/wiki/Medway
141,https://id.parliament.uk/zMq2Up6F,Cruachan_Power_Station,208017.368649686,728142.98607837,https://en.wikipedia.org/wiki/Cruachan_Power_Station
142,https://id.parliament.uk/5c5mhrDU,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat
143,https://id.parliament.uk/5c5mhrDU,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat
144,https://id.parliament.uk/Ddn52l9T,Woking,500676.454252684,158896.699015199,https://en.wikipedia.org/wiki/Woking
145,https://id.parliament.uk/Ddn52l9T,"Ashford,_Kent",600668.611578541,142491.361291714,"https://en.wikipedia.org/wiki/Ashford,_Kent"
146,https://id.parliament.uk/3j6Z1yyx,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
147,https://id.parliament.uk/oNufnUUm,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
148,https://id.parliament.uk/7ppFgjBZ,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
149,https://id.parliament.uk/hP3YPb4T,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
150,https://id.parliament.uk/2sicFuyZ,Leicestershire,454888.691444252,306782.605354357,https://en.wikipedia.org/wiki/Leicestershire
151,https://id.parliament.uk/tt0VgKqy,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
152,https://id.parliament.uk/XjsXXcN4,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
153,https://id.parliament.uk/TSqrVEMZ,Law_Commission_(England_and_Wales),529611.680780018,179579.386100985,https://en.wikipedia.org/wiki/Law_Commission_(England_and_Wales)
154,https://id.parliament.uk/gkwrHf0k,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
155,https://id.parliament.uk/Zp0UjRSB,HM_Treasury,530040.731278165,179745.509299765,https://en.wikipedia.org/wiki/HM_Treasury
156,https://id.parliament.uk/Uuvu0LTI,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
157,https://id.parliament.uk/MzuDo4h3,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
158,https://id.parliament.uk/w3C6hO8X,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour
159,https://id.parliament.uk/7KKAxl2X,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
160,https://id.parliament.uk/k1HIi79F,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
161,https://id.parliament.uk/qw4YIyZi,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
162,https://id.parliament.uk/tGrvRp1B,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
163,https://id.parliament.uk/F2IkialQ,Bank_of_England,532736.217565681,181206.771688281,https://en.wikipedia.org/wiki/Bank_of_England
164,https://id.parliament.uk/r0KvTfUm,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
165,https://id.parliament.uk/22JQ09Vh,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
166,https://id.parliament.uk/U1myEhCs,Romford,551165.066917717,188688.870861853,https://en.wikipedia.org/wiki/Romford
167,https://id.parliament.uk/xQUWH3do,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
168,https://id.parliament.uk/xQUWH3do,National_Audit_Office_(United_Kingdom),528636.731140711,178585.424107546,https://en.wikipedia.org/wiki/National_Audit_Office_(United_Kingdom)
169,https://id.parliament.uk/pVjB7RUj,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
170,https://id.parliament.uk/6tq4UL7D,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
171,https://id.parliament.uk/jqw6Wkfz,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
172,https://id.parliament.uk/wjNPQHYU,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
173,https://id.parliament.uk/RvIzo4Hh,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
174,https://id.parliament.uk/lMgnqtoy,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
175,https://id.parliament.uk/C6j7o4FM,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
176,https://id.parliament.uk/h2n1Cqro,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
177,https://id.parliament.uk/t0R95oov,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
178,https://id.parliament.uk/IFd4e9P4,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
179,https://id.parliament.uk/x50tgzhR,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
180,https://id.parliament.uk/Iynr6fxd,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
181,https://id.parliament.uk/vF3RAoAP,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
182,https://id.parliament.uk/c52sPtYO,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
183,https://id.parliament.uk/q77MfDcm,Bootham,460035.181842872,453078.271673962,https://en.wikipedia.org/wiki/Bootham
184,https://id.parliament.uk/5CubUFwC,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
185,https://id.parliament.uk/tXK5YURA,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
186,https://id.parliament.uk/FDuO8pqH,HM_Treasury,530040.731278165,179745.509299765,https://en.wikipedia.org/wiki/HM_Treasury
187,https://id.parliament.uk/M6gQy8vP,HM_Treasury,530040.731278165,179745.509299765,https://en.wikipedia.org/wiki/HM_Treasury
188,https://id.parliament.uk/XNbZymxb,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
189,https://id.parliament.uk/TjzUuOis,Staffordshire,392269.951141536,323272.296161564,https://en.wikipedia.org/wiki/Staffordshire
190,https://id.parliament.uk/TjzUuOis,Stoke-on-Trent,387793.306476109,344757.839172644,https://en.wikipedia.org/wiki/Stoke-on-Trent
191,https://id.parliament.uk/8oFBMvGh,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
192,https://id.parliament.uk/VDPiX48x,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
193,https://id.parliament.uk/qG2Dm0Qs,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
194,https://id.parliament.uk/Ct063jxd,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
195,https://id.parliament.uk/CA0MMJ20,Liverpool,334155.104944399,390534.559887168,https://en.wikipedia.org/wiki/Liverpool
196,https://id.parliament.uk/CA0MMJ20,"Walton,_Liverpool",336663.907030733,394450.369636996,"https://en.wikipedia.org/wiki/Walton,_Liverpool"
197,https://id.parliament.uk/7nw1AL0g,RAF_Abingdon,447339.316368532,198506.689449387,https://en.wikipedia.org/wiki/RAF_Abingdon
198,https://id.parliament.uk/7nw1AL0g,Abingdon-on-Thames,450002.298759614,197234.633129759,https://en.wikipedia.org/wiki/Abingdon-on-Thames
199,https://id.parliament.uk/QEekewHi,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
200,https://id.parliament.uk/ieEjJY8v,Hendon,523063.748915791,188696.668791342,https://en.wikipedia.org/wiki/Hendon
201,https://id.parliament.uk/v7k17tdy,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
202,https://id.parliament.uk/zglXiXhN,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
203,https://id.parliament.uk/X0nXSjbT,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside
204,https://id.parliament.uk/d600iUt4,Belfast,146242.260527982,529458.20807295,https://en.wikipedia.org/wiki/Belfast
205,https://id.parliament.uk/d600iUt4,Larne,155319.244013777,557428.309975669,https://en.wikipedia.org/wiki/Larne
206,https://id.parliament.uk/d600iUt4,Warrenpoint,122308.915761503,475340.466060624,https://en.wikipedia.org/wiki/Warrenpoint
207,https://id.parliament.uk/d600iUt4,River_Foyle,76204.3170340092,590965.846775326,https://en.wikipedia.org/wiki/River_Foyle
208,https://id.parliament.uk/XO22wW7F,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
209,https://id.parliament.uk/HjJHo5sC,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
210,https://id.parliament.uk/tkfBEh8h,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
211,https://id.parliament.uk/T9viQwez,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
212,https://id.parliament.uk/HJioxvd2,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
213,https://id.parliament.uk/FmZOhRWT,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
214,https://id.parliament.uk/0oj5IPHU,Warrington,360859.023332841,388291.387765223,https://en.wikipedia.org/wiki/Warrington
215,https://id.parliament.uk/tmwWlCEJ,Winchester_College,448259.519147309,128970.588383164,https://en.wikipedia.org/wiki/Winchester_College
216,https://id.parliament.uk/tmwWlCEJ,Eton_College,496736.781816027,177924.414489537,https://en.wikipedia.org/wiki/Eton_College
217,https://id.parliament.uk/tmwWlCEJ,Rugby_School,450407.56064024,274640.091088336,https://en.wikipedia.org/wiki/Rugby_School
218,https://id.parliament.uk/tmwWlCEJ,Millfield,349181.426508428,136164.717406007,https://en.wikipedia.org/wiki/Millfield
219,https://id.parliament.uk/tmwWlCEJ,Charterhouse_School,496346.727861931,145049.605370427,https://en.wikipedia.org/wiki/Charterhouse_School
220,https://id.parliament.uk/tmwWlCEJ,Harrow_School,515485.113523171,187272.207361125,https://en.wikipedia.org/wiki/Harrow_School
221,https://id.parliament.uk/tmwWlCEJ,Sevenoaks_School,553236.17182822,154048.534414679,https://en.wikipedia.org/wiki/Sevenoaks_School
222,https://id.parliament.uk/tmwWlCEJ,Stowe_School,467395.277680972,237586.427365537,https://en.wikipedia.org/wiki/Stowe_School
223,https://id.parliament.uk/tmwWlCEJ,Gordonstoun,318354.382175723,869089.521693644,https://en.wikipedia.org/wiki/Gordonstoun
224,https://id.parliament.uk/NwYh5iJ7,Cheshire,361099.537466731,363442.21264381,https://en.wikipedia.org/wiki/Cheshire
225,https://id.parliament.uk/NwYh5iJ7,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside
226,https://id.parliament.uk/NwYh5iJ7,Metropolitan_Borough_of_Knowsley,343566.381868674,393917.887571632,https://en.wikipedia.org/wiki/Metropolitan_Borough_of_Knowsley
227,https://id.parliament.uk/6TQHopbR,Romford_F.C.,570870.084878977,183249.439605411,https://en.wikipedia.org/wiki/Romford_F.C.
228,https://id.parliament.uk/cnTmUQz3,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
229,https://id.parliament.uk/6ThzZGKA,Winchester_College,448259.519147309,128970.588383164,https://en.wikipedia.org/wiki/Winchester_College
230,https://id.parliament.uk/6ThzZGKA,Eton_College,496736.781816027,177924.414489537,https://en.wikipedia.org/wiki/Eton_College
231,https://id.parliament.uk/6ThzZGKA,Rugby_School,450407.56064024,274640.091088336,https://en.wikipedia.org/wiki/Rugby_School
232,https://id.parliament.uk/6ThzZGKA,Millfield,349181.426508428,136164.717406007,https://en.wikipedia.org/wiki/Millfield
233,https://id.parliament.uk/6ThzZGKA,Charterhouse_School,496346.727861931,145049.605370427,https://en.wikipedia.org/wiki/Charterhouse_School
234,https://id.parliament.uk/6ThzZGKA,Harrow_School,515485.113523171,187272.207361125,https://en.wikipedia.org/wiki/Harrow_School
235,https://id.parliament.uk/6ThzZGKA,Sevenoaks_School,553236.17182822,154048.534414679,https://en.wikipedia.org/wiki/Sevenoaks_School
236,https://id.parliament.uk/6ThzZGKA,Stowe_School,467395.277680972,237586.427365537,https://en.wikipedia.org/wiki/Stowe_School
237,https://id.parliament.uk/6ThzZGKA,Gordonstoun,318354.382175723,869089.521693644,https://en.wikipedia.org/wiki/Gordonstoun
238,https://id.parliament.uk/dcvlv4Gx,London_Borough_of_Havering,553788.98717506,185784.92535668,https://en.wikipedia.org/wiki/London_Borough_of_Havering
239,https://id.parliament.uk/J2wIn5p9,Newcastle_railway_station,424615.189553125,563817.452153074,https://en.wikipedia.org/wiki/Newcastle_railway_station
240,https://id.parliament.uk/J2wIn5p9,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England
241,https://id.parliament.uk/sIVeDu5d,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain
242,https://id.parliament.uk/6rfdcG3t,Cheshire,361099.537466731,363442.21264381,https://en.wikipedia.org/wiki/Cheshire
243,https://id.parliament.uk/6rfdcG3t,Metropolitan_Borough_of_Knowsley,343566.381868674,393917.887571632,https://en.wikipedia.org/wiki/Metropolitan_Borough_of_Knowsley
244,https://id.parliament.uk/huXtT36M,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
245,https://id.parliament.uk/cP67morz,Cheshire_West_and_Chester,339861.012943804,368817.656226163,https://en.wikipedia.org/wiki/Cheshire_West_and_Chester
246,https://id.parliament.uk/cP67morz,Chester,340630.527523596,366248.980040642,https://en.wikipedia.org/wiki/Chester
247,https://id.parliament.uk/cJ3FkbDF,Borough_of_Halton,350923.867881638,383377.193018265,https://en.wikipedia.org/wiki/Borough_of_Halton
248,https://id.parliament.uk/SbUv96oh,Basildon,572624.358552501,189730.544528159,https://en.wikipedia.org/wiki/Basildon
249,https://id.parliament.uk/SbUv96oh,Borough_of_Brentwood,559391.282477249,191523.213253601,https://en.wikipedia.org/wiki/Borough_of_Brentwood
250,https://id.parliament.uk/sfv3mRDz,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
251,https://id.parliament.uk/kDcmWZcN,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
252,https://id.parliament.uk/iI07ndce,Cynon_Valley,299033.042910643,196368.094541049,https://en.wikipedia.org/wiki/Cynon_Valley
253,https://id.parliament.uk/6koXpKvn,Newcastle_upon_Tyne,425058.859830992,565113.403916087,https://en.wikipedia.org/wiki/Newcastle_upon_Tyne
254,https://id.parliament.uk/6koXpKvn,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England
255,https://id.parliament.uk/a6h3srS5,Lagan_Valley_(Assembly_constituency),138303.645669595,519826.628050257,https://en.wikipedia.org/wiki/Lagan_Valley_(Assembly_constituency)
256,https://id.parliament.uk/XzbGxJ5A,South_Tyrone_(Northern_Ireland_Parliament_constituency),67583.6712045468,517076.605694937,https://en.wikipedia.org/wiki/South_Tyrone_(Northern_Ireland_Parliament_constituency)
257,https://id.parliament.uk/gB66M2CR,Rhondda,301951.909736645,191742.25580006,https://en.wikipedia.org/wiki/Rhondda
258,https://id.parliament.uk/19rrFM70,Delyn_(UK_Parliament_constituency),320500.878267092,373440.745538019,https://en.wikipedia.org/wiki/Delyn_(UK_Parliament_constituency)
259,https://id.parliament.uk/HHPQ8MbJ,House_of_Commons_of_the_United_Kingdom,530267.582082805,179550.40181962,https://en.wikipedia.org/wiki/House_of_Commons_of_the_United_Kingdom
260,https://id.parliament.uk/HHPQ8MbJ,Parliament_of_the_United_Kingdom,530264.992786741,179500.878758159,https://en.wikipedia.org/wiki/Parliament_of_the_United_Kingdom
261,https://id.parliament.uk/2l2hrNXJ,Portsmouth,464413.884270061,101094.379827446,https://en.wikipedia.org/wiki/Portsmouth
262,https://id.parliament.uk/82eO9CeA,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England
263,https://id.parliament.uk/6aiKYSB8,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
264,https://id.parliament.uk/sAQOdaMZ,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
265,https://id.parliament.uk/uODAHDkR,"Birkbeck,_University_of_London",529815.473736249,181993.093508165,"https://en.wikipedia.org/wiki/Birkbeck,_University_of_London"
266,https://id.parliament.uk/qE9zrn00,Derry,59921.7051403314,579944.517341911,https://en.wikipedia.org/wiki/Derry
267,https://id.parliament.uk/CMMQ19G0,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry
268,https://id.parliament.uk/CMMQ19G0,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county)
269,https://id.parliament.uk/MtgwtVjh,Coventry_North_East_(UK_Parliament_constituency),436133.072368064,281467.436686265,https://en.wikipedia.org/wiki/Coventry_North_East_(UK_Parliament_constituency)
270,https://id.parliament.uk/MtgwtVjh,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry
271,https://id.parliament.uk/MtgwtVjh,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county)
272,https://id.parliament.uk/BOc6jkNY,River_Alyn,339871.36085679,356059.512443833,https://en.wikipedia.org/wiki/River_Alyn
273,https://id.parliament.uk/1SwBJMra,Belfast_South_(Assembly_constituency),145542.594445742,525965.396056482,https://en.wikipedia.org/wiki/Belfast_South_(Assembly_constituency)
274,https://id.parliament.uk/wdGYaNtF,Plymouth,247757.450131397,54582.1140205181,https://en.wikipedia.org/wiki/Plymouth
275,https://id.parliament.uk/wdGYaNtF,South_West_England,314414.736204535,118550.489128277,https://en.wikipedia.org/wiki/South_West_England
276,https://id.parliament.uk/PmTMOTZD,Basildon,572624.358552501,189730.544528159,https://en.wikipedia.org/wiki/Basildon
277,https://id.parliament.uk/PmTMOTZD,Billericay,567487.349948146,194901.403725236,https://en.wikipedia.org/wiki/Billericay
278,https://id.parliament.uk/pk9PvWSi,Wirral_South_(UK_Parliament_constituency),331281.242902497,382419.28908855,https://en.wikipedia.org/wiki/Wirral_South_(UK_Parliament_constituency)
279,https://id.parliament.uk/BmVQqYGN,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
280,https://id.parliament.uk/R1K9pAEP,Belfast,146242.260527982,529458.20807295,https://en.wikipedia.org/wiki/Belfast
281,https://id.parliament.uk/sCo1SlTq,Swansea,265089.681782629,192672.857902035,https://en.wikipedia.org/wiki/Swansea
282,https://id.parliament.uk/IqqV1LmR,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
283,https://id.parliament.uk/E1VgXeqv,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom
284,https://id.parliament.uk/E1VgXeqv,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom
285,https://id.parliament.uk/E1VgXeqv,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom
286,https://id.parliament.uk/E1VgXeqv,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom
287,https://id.parliament.uk/mLZ6i2yn,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
288,https://id.parliament.uk/ztNv9qDw,Gower_Peninsula,254652.28060632,191107.338954801,https://en.wikipedia.org/wiki/Gower_Peninsula
289,https://id.parliament.uk/1BgbgfRN,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom
290,https://id.parliament.uk/1BgbgfRN,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom
291,https://id.parliament.uk/dAinWCjl,Belfast_East_(Northern_Ireland_Parliament_constituency),149775.328875608,530110.606926997,https://en.wikipedia.org/wiki/Belfast_East_(Northern_Ireland_Parliament_constituency)
292,https://id.parliament.uk/PR8czgpY,Portsmouth,464413.884270061,101094.379827446,https://en.wikipedia.org/wiki/Portsmouth
293,https://id.parliament.uk/u6LHcCTv,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England
294,https://id.parliament.uk/MjBjlF2h,County_Antrim,125472.330565678,560642.531815828,https://en.wikipedia.org/wiki/County_Antrim
295,https://id.parliament.uk/AA0oMSn2,Mid_Ulster_(Assembly_constituency),96575.4734379974,548051.208609819,https://en.wikipedia.org/wiki/Mid_Ulster_(Assembly_constituency)
296,https://id.parliament.uk/LeB2Pr27,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
297,https://id.parliament.uk/gQ5UTipT,Belfast_North_(Assembly_constituency),145062.824743533,534388.816065947,https://en.wikipedia.org/wiki/Belfast_North_(Assembly_constituency)
298,https://id.parliament.uk/BrgATOSU,Aberavon,275292.445505348,190492.832814653,https://en.wikipedia.org/wiki/Aberavon
299,https://id.parliament.uk/L8F6CydA,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
300,https://id.parliament.uk/kQLkBsmC,Basildon,572624.358552501,189730.544528159,https://en.wikipedia.org/wiki/Basildon
301,https://id.parliament.uk/kQLkBsmC,"Brentwood,_Essex",559667.376736162,193758.086039755,"https://en.wikipedia.org/wiki/Brentwood,_Essex"
302,https://id.parliament.uk/RPF3t7IU,Lough_Foyle,76006.6419363594,592060.298955724,https://en.wikipedia.org/wiki/Lough_Foyle
303,https://id.parliament.uk/SJAapYxn,Feltham,510661.075696026,173490.835934284,https://en.wikipedia.org/wiki/Feltham
304,https://id.parliament.uk/SJAapYxn,Heston,512664.945686838,177495.62797663,https://en.wikipedia.org/wiki/Heston
305,https://id.parliament.uk/SJAapYxn,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London
306,https://id.parliament.uk/2mNKBIf3,Bournemouth_East_(UK_Parliament_constituency),414001.677838869,91727.1308283034,https://en.wikipedia.org/wiki/Bournemouth_East_(UK_Parliament_constituency)
307,https://id.parliament.uk/2mNKBIf3,Poole,401272.945670518,90782.1233196309,https://en.wikipedia.org/wiki/Poole
308,https://id.parliament.uk/2mNKBIf3,North_Downs,504746.92949207,153014.087360516,https://en.wikipedia.org/wiki/North_Downs
309,https://id.parliament.uk/2mNKBIf3,Poole,401272.945670518,90782.1233196309,https://en.wikipedia.org/wiki/Poole
310,https://id.parliament.uk/2mNKBIf3,Southampton_Itchen_(UK_Parliament_constituency),445789.41836192,113223.723792066,https://en.wikipedia.org/wiki/Southampton_Itchen_(UK_Parliament_constituency)
311,https://id.parliament.uk/2mNKBIf3,Southampton_Test_(UK_Parliament_constituency),441088.345858169,115037.993188587,https://en.wikipedia.org/wiki/Southampton_Test_(UK_Parliament_constituency)
312,https://id.parliament.uk/2mNKBIf3,Romsey,435429.086161626,121187.088285492,https://en.wikipedia.org/wiki/Romsey
