,question,entity,easting,northing,wikipedia
44,https://id.parliament.uk/lY3buEbA,HM_Treasury,530040.731278165,179745.509299765,https://en.wikipedia.org/wiki/HM_Treasury
45,https://id.parliament.uk/TrR0XTHP,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
46,https://id.parliament.uk/7noRfFeY,Gloucester,382882.69956986,218706.097213997,https://en.wikipedia.org/wiki/Gloucester
47,https://id.parliament.uk/7noRfFeY,Gloucestershire,388612.224261281,214982.225963461,https://en.wikipedia.org/wiki/Gloucestershire
48,https://id.parliament.uk/fdwNTemp,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
49,https://id.parliament.uk/atiEfEir,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
50,https://id.parliament.uk/3d9JLf62,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
51,https://id.parliament.uk/BXqkDeRH,Broxbourne,536669.452556507,207496.431754517,https://en.wikipedia.org/wiki/Broxbourne
52,https://id.parliament.uk/BXqkDeRH,Richmond_House,530171.677604064,179896.363575009,https://en.wikipedia.org/wiki/Richmond_House
53,https://id.parliament.uk/BXqkDeRH,Whitehall,530135.871615728,180023.04398428,https://en.wikipedia.org/wiki/Whitehall
54,https://id.parliament.uk/BXqkDeRH,Richmond_House,530171.677604064,179896.363575009,https://en.wikipedia.org/wiki/Richmond_House
55,https://id.parliament.uk/hTxTE0q4,Somerset,337078.372625607,133796.107961934,https://en.wikipedia.org/wiki/Somerset
56,https://id.parliament.uk/uKKi7bjn,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
57,https://id.parliament.uk/jnR1SxUZ,British_Transport_Police,529101.575954716,184073.071052818,https://en.wikipedia.org/wiki/British_Transport_Police
58,https://id.parliament.uk/o7vpfbpc,Gloucester,382882.69956986,218706.097213997,https://en.wikipedia.org/wiki/Gloucester
59,https://id.parliament.uk/o7vpfbpc,Gloucestershire,388612.224261281,214982.225963461,https://en.wikipedia.org/wiki/Gloucestershire
60,https://id.parliament.uk/XnI8TbrV,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
61,https://id.parliament.uk/XNaAfVIs,National_Cyber_Security_Centre_(Ireland),116782.669826722,390144.965280015,https://en.wikipedia.org/wiki/National_Cyber_Security_Centre_(Ireland)
62,https://id.parliament.uk/xSeX9O4u,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
63,https://id.parliament.uk/NxNfkCO5,South_Staffordshire,387113.924297815,303132.813887008,https://en.wikipedia.org/wiki/South_Staffordshire
64,https://id.parliament.uk/NxNfkCO5,Staffordshire,392269.951141536,323272.296161564,https://en.wikipedia.org/wiki/Staffordshire
65,https://id.parliament.uk/NxNfkCO5,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county)
66,https://id.parliament.uk/NhuIiwLi,House_of_Lords,530257.1728332,179429.586270047,https://en.wikipedia.org/wiki/House_of_Lords
67,https://id.parliament.uk/NhuIiwLi,House_of_Lords,530257.1728332,179429.586270047,https://en.wikipedia.org/wiki/House_of_Lords
68,https://id.parliament.uk/UUFQpzS8,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
69,https://id.parliament.uk/UUFQpzS8,10_Downing_Street,530061.226065205,179924.694019798,https://en.wikipedia.org/wiki/10_Downing_Street
70,https://id.parliament.uk/VUAbXdb5,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
71,https://id.parliament.uk/9UyUpYAX,Askham_Bryan,455319.574210442,448424.209439817,https://en.wikipedia.org/wiki/Askham_Bryan
72,https://id.parliament.uk/9UyUpYAX,York,460461.998917685,451937.636643895,https://en.wikipedia.org/wiki/York
73,https://id.parliament.uk/9l24IA6x,HM_Prison_Wandsworth,526728.635699034,173925.158213104,https://en.wikipedia.org/wiki/HM_Prison_Wandsworth
74,https://id.parliament.uk/MfojiHdr,Citizens_Advice,532101.41285921,181588.359284495,https://en.wikipedia.org/wiki/Citizens_Advice
75,https://id.parliament.uk/YZWaWYgs,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
76,https://id.parliament.uk/YZWaWYgs,Manchester,383819.201830749,398108.113968733,https://en.wikipedia.org/wiki/Manchester
77,https://id.parliament.uk/YZWaWYgs,Bradford,416563.867392519,433773.048372945,https://en.wikipedia.org/wiki/Bradford
78,https://id.parliament.uk/YZWaWYgs,Leeds,430159.438640699,433562.472685,https://en.wikipedia.org/wiki/Leeds
79,https://id.parliament.uk/fBc0KL4C,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
80,https://id.parliament.uk/0rQnV08j,Cheshire,361099.537466731,363442.21264381,https://en.wikipedia.org/wiki/Cheshire
81,https://id.parliament.uk/OoXcHCVx,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
82,https://id.parliament.uk/OoXcHCVx,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
83,https://id.parliament.uk/5kyl71y9,Birmingham,406718.817058306,286901.644467678,https://en.wikipedia.org/wiki/Birmingham
84,https://id.parliament.uk/QsXZJEhc,Essex,578421.367844781,208857.886884865,https://en.wikipedia.org/wiki/Essex
85,https://id.parliament.uk/rO7WEV0C,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
86,https://id.parliament.uk/XALmM26P,Kingston_upon_Hull,510068.371689627,428853.208249461,https://en.wikipedia.org/wiki/Kingston_upon_Hull
87,https://id.parliament.uk/r5JXGTNw,Essex,578421.367844781,208857.886884865,https://en.wikipedia.org/wiki/Essex
88,https://id.parliament.uk/lG7wfnrS,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
89,https://id.parliament.uk/lG7wfnrS,Kingston_upon_Hull,510068.371689627,428853.208249461,https://en.wikipedia.org/wiki/Kingston_upon_Hull
90,https://id.parliament.uk/nXojId6V,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
91,https://id.parliament.uk/vKa6yjWi,Diocese_of_Hereford,351001.308273008,239777.051995779,https://en.wikipedia.org/wiki/Diocese_of_Hereford
92,https://id.parliament.uk/vKa6yjWi,Diocese_of_Lichfield,411555.130130948,309769.875920327,https://en.wikipedia.org/wiki/Diocese_of_Lichfield
93,https://id.parliament.uk/mNhN0AIh,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
94,https://id.parliament.uk/9QpKSj4Y,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
95,https://id.parliament.uk/ywEHooLe,Southwark,532669.891851898,179491.349078094,https://en.wikipedia.org/wiki/Southwark
96,https://id.parliament.uk/ywEHooLe,The_Wrekin,362799.837107979,308000.46442688,https://en.wikipedia.org/wiki/The_Wrekin
97,https://id.parliament.uk/ywEHooLe,Shropshire,351575.321508783,302340.832927324,https://en.wikipedia.org/wiki/Shropshire
98,https://id.parliament.uk/yUQ3bJaj,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
99,https://id.parliament.uk/qfNEMyAW,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
100,https://id.parliament.uk/P9YWz1FG,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
101,https://id.parliament.uk/czw15OoD,Law_Commission_(England_and_Wales),529611.680780018,179579.386100985,https://en.wikipedia.org/wiki/Law_Commission_(England_and_Wales)
102,https://id.parliament.uk/QwBIA64o,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom
103,https://id.parliament.uk/rxlvxhQt,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county)
104,https://id.parliament.uk/qjZLh82x,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside
105,https://id.parliament.uk/3cLCBcLl,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
106,https://id.parliament.uk/ETyytx30,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
107,https://id.parliament.uk/4MYjQu8Z,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
108,https://id.parliament.uk/A1dJfLmm,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
109,https://id.parliament.uk/pRYc752g,Westminster_Magistrates'_Court,527451.774748151,181794.773605126,https://en.wikipedia.org/wiki/Westminster_Magistrates'_Court
110,https://id.parliament.uk/Ug81L5yk,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency)
111,https://id.parliament.uk/Ug81L5yk,Parliamentary_Estate,530204.697609081,179384.349370933,https://en.wikipedia.org/wiki/Parliamentary_Estate
112,https://id.parliament.uk/ALKUQji0,Law_Commission_(England_and_Wales),529611.680780018,179579.386100985,https://en.wikipedia.org/wiki/Law_Commission_(England_and_Wales)
113,https://id.parliament.uk/I3ryuA3B,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
114,https://id.parliament.uk/b0UfrCl9,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
115,https://id.parliament.uk/36mtsr8X,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
116,https://id.parliament.uk/8kqjOBrq,Sefton_Central_(UK_Parliament_constituency),334794.297723871,403377.423779774,https://en.wikipedia.org/wiki/Sefton_Central_(UK_Parliament_constituency)
117,https://id.parliament.uk/9SElWkwJ,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
118,https://id.parliament.uk/WbHKNcn0,St_Helens_South_(UK_Parliament_constituency),351547.984880276,394830.716002158,https://en.wikipedia.org/wiki/St_Helens_South_(UK_Parliament_constituency)
119,https://id.parliament.uk/WbHKNcn0,"Whiston,_Merseyside",347054.681916508,390984.679890614,"https://en.wikipedia.org/wiki/Whiston,_Merseyside"
120,https://id.parliament.uk/ny1M2FQI,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
121,https://id.parliament.uk/qt8zgoLd,Windermere,339263.381780828,496271.330879715,https://en.wikipedia.org/wiki/Windermere
122,https://id.parliament.uk/9N047vYQ,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
123,https://id.parliament.uk/9N047vYQ,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
124,https://id.parliament.uk/6MyZjVtb,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
125,https://id.parliament.uk/6MyZjVtb,Esher,513911.165510765,164606.012469007,https://en.wikipedia.org/wiki/Esher
126,https://id.parliament.uk/6MyZjVtb,Walton-on-Thames,510506.53743351,166500.492854964,https://en.wikipedia.org/wiki/Walton-on-Thames
127,https://id.parliament.uk/nJdR7eE7,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
128,https://id.parliament.uk/nJdR7eE7,HM_Treasury,530040.731278165,179745.509299765,https://en.wikipedia.org/wiki/HM_Treasury
129,https://id.parliament.uk/AYapbFCd,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
130,https://id.parliament.uk/q6umtvVY,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
131,https://id.parliament.uk/7blSn8F1,Newcastle_upon_Tyne,425058.859830992,565113.403916087,https://en.wikipedia.org/wiki/Newcastle_upon_Tyne
132,https://id.parliament.uk/7blSn8F1,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England
133,https://id.parliament.uk/cwoRIhpj,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
134,https://id.parliament.uk/DIowCJpq,Cabinet_Office,530118.174894204,179960.770401966,https://en.wikipedia.org/wiki/Cabinet_Office
135,https://id.parliament.uk/Rp0Wg7SR,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
136,https://id.parliament.uk/7ptWa0bT,Southport_F.C.,335356.699621069,416222.235277786,https://en.wikipedia.org/wiki/Southport_F.C.
137,https://id.parliament.uk/c8kWFzzU,Office_for_National_Statistics,328820.179859686,185811.595714857,https://en.wikipedia.org/wiki/Office_for_National_Statistics
138,https://id.parliament.uk/yGBvvUNz,Sefton_Central_(UK_Parliament_constituency),334794.297723871,403377.423779774,https://en.wikipedia.org/wiki/Sefton_Central_(UK_Parliament_constituency)
139,https://id.parliament.uk/mzMTPwdx,Office_for_National_Statistics,328820.179859686,185811.595714857,https://en.wikipedia.org/wiki/Office_for_National_Statistics
140,https://id.parliament.uk/4IV962Qo,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
141,https://id.parliament.uk/Y7OQ9ImG,Department_for_Transport,529961.029005738,178954.030967228,https://en.wikipedia.org/wiki/Department_for_Transport
